ID,target,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26
1320,False,0.3363,-3.2605,-2.3738,-0.4771,0.6829,2.2645,0.0262,-1.0462,-0.453,0.3169,0.9455,-0.0157,-0.4315,0.1626,0.0131,0.3982,1.1342,-2.3271,-0.1561,-2.5976,0.112,0.0737,-1.0938,2.5278,-0.0613,0.0156,4.6214
1321,False,0.2437,-2.2368,-0.719,-0.2362,-0.1965,-0.1278,0.02,-2.8515,-0.9381,0.3927,-0.5076,-0.0078,0.4447,0.5416,0.0838,2.0278,0.2553,-1.9269,4.0754,0.7187,0.1796,-0.0906,1.9905,0.9647,0.2026,5.5085,-2.4584
1322,True,0.2366,5.7485,-11.58,-0.229,-1.5045,-0.5313,0.0045,0.9096,0.9713,-0.3652,-1.6338,0.0074,-1.4949,0.2466,0.3009,4.4614,-0.9301,0.1505,-12.7185,-0.1104,-0.1211,-0.0578,-6.4387,11.6887,0.2215,4.961,0.9446
1323,False,0.1206,2.7069,-1.8058,-0.253,-1.3692,-0.1986,0.0124,4.821,-0.0209,0.2634,-0.0444,-0.0039,-0.3405,0.2449,-0.0812,1.2934,-0.306,,-2.0736,4.3192,0.1435,-0.0688,0.6507,1.9345,0.1853,6.182,-2.3454
1324,False,0.3694,2.3202,-7.5814,0.6163,1.2843,1.486,0.0261,0.8093,-1.2556,0.4536,1.3361,-0.0126,-2.2817,0.1937,-0.4684,0.7357,0.5434,1.5516,-5.71,-4.4216,-0.0399,-0.0919,1.8452,7.195,0.2593,2.2908,1.5161
1325,False,0.1651,2.5333,-1.6276,0.2051,-0.5949,-0.0783,0.015,-4.406,-0.6029,-0.2389,-0.1625,-0.001,2.6279,0.6143,-0.3809,1.3194,-0.0143,,8.0425,5.2431,0.0335,0.3322,-3.0347,1.754,-0.7175,-0.7494,4.4158
1326,False,0.4127,-0.5357,-4.1812,-0.3161,0.6303,-0.5596,0.0076,8.3815,-0.991,-0.1141,1.6449,-0.0013,4.6631,0.5142,0.0248,2.6451,0.3993,-2.2597,12.9352,7.0196,-0.0111,0.2186,-2.2138,3.6879,-0.1106,2.1033,2.9197
1327,False,0.0538,4.4412,-7.6218,-0.0846,-0.1214,-0.6445,0.0099,3.9184,1.0375,-0.7055,-0.3532,0.018,0.3052,0.2433,-0.0459,4.5474,-0.7233,-3.2257,-15.6277,-4.2558,-0.0411,-0.2732,-0.2147,7.809,0.0511,2.8454,2.7941
1328,False,0.4589,6.9823,-1.4322,0.3212,1.1189,2.2929,0.0285,-0.6952,-0.0738,0.4848,0.2735,-0.014,3.9879,0.1509,-0.088,0.7883,0.067,3.4423,1.7613,-5.7007,0.116,0.1444,0.068,1.1433,-0.2225,3.6591,-4.5156
1329,False,0.1349,3.1387,-11.4915,-0.1617,-0.5123,-1.7841,0.0029,-2.9518,1.1742,-0.4143,-2.2968,0.0118,-1.1611,0.2164,0.2218,4.5847,-1.004,-5.4135,-12.983,-2.1949,-0.3505,-0.1164,2.9875,11.876,-0.3523,5.2599,0.1008
1330,False,0.4036,3.0065,-3.9166,0.0977,0.1793,0.3322,0.0275,-0.6952,-0.3295,0.3466,1.7539,-0.0057,0.7533,0.2582,-0.1637,2.6036,0.5101,-2.7078,12.7369,-1.2,-0.0651,0.1078,-0.3211,3.8723,0.1245,1.1928,2.8469
1331,True,0.3011,4.8994,-5.6276,0.107,-0.2943,-0.5879,0.0076,-1.4975,-0.7088,-0.3593,-0.9345,0.0163,-2.1721,0.5726,-0.0475,3.3672,-0.2026,-2.6135,-12.983,4.3666,-0.2608,-0.1202,1.938,5.7477,0.2626,,1.8452
1332,False,0.4487,5.138,-6.7211,0.1444,1.1339,1.1674,0.0234,1.06,-0.4354,0.3466,1.6449,-0.0106,-0.894,0.0854,-0.3607,1.1458,0.6172,-0.3306,1.7613,-1.6738,-0.1356,-0.0173,-0.6665,6.4046,-0.2831,0.6118,-2.2942
1333,False,0.3664,0.8918,-0.9538,-0.2304,-0.0312,-0.418,0.0249,-4.4562,-0.9954,-0.2255,1.2634,-0.0023,1.31,,-0.1452,1.787,0.5914,-1.8901,8.5714,1.8557,-0.0755,-0.1639,-0.7164,0.8779,-0.2335,1.4774,-2.3861
1334,False,0.0876,4.4838,-11.361,-0.4781,-1.0535,1.04,0.0087,,0.7156,,-2.2241,-0.0079,-0.7559,0.1462,0.0585,3.5163,0.1888,-2.8597,-5.1811,-5.7244,-0.2648,0.0965,-0.2764,11.5802,-0.0893,-0.6302,1.3596
1335,False,0.2599,-3.0276,-1.5988,0.0016,-0.7904,0.6224,0.0084,-5.8603,-0.6206,-0.1111,0.1372,-0.0025,-0.8487,0.6442,-0.1233,1.8981,0.3661,-3.9009,15.051,3.7033,0.0508,-0.0577,-2.4311,1.4393,-0.1962,0.8341,0.7505
1336,False,0.4552,1.5497,-2.1578,0.0586,0.5476,-1.4373,0.0123,7.5791,-0.7617,-0.0487,-0.6166,-0.0031,-0.2444,0.6522,-0.1789,,0.2701,-3.0472,6.7201,9.0094,0.0709,0.1931,-1.4322,2.5536,-0.0704,3.4021,-2.8878
1337,False,0.2599,2.3953,-11.6129,-0.124,0.9159,-1.4302,0.0151,1.5113,1.3153,-0.3949,-1.2251,0.0052,0.5905,0.0768,0.0855,3.7737,-1.3179,-1.9266,-8.1564,-3.5688,-0.1629,-0.05,2.6287,11.7922,0.1801,0.8561,-0.1219
1338,True,0.0419,0.833,-10.7979,0.3508,-0.4371,-0.9135,0.0104,-10.4237,0.4995,-0.3444,-1.8972,-0.001,-1.3279,0.507,-0.1385,4.6334,-0.8341,,4.406,0.0791,-0.2444,0.2326,1.8068,10.7661,0.0104,3.2465,5.4628
1339,False,0.4274,-0.5746,-3.6041,-0.0414,0.728,0.0491,0.0186,-10.6243,-0.1796,0.1727,0.4006,-0.0054,-2.1176,0.0644,0.0905,0.9084,0.957,0.4488,-9.0821,-3.3082,-0.1359,-0.159,1.0932,3.3499,0.1782,7.0707,2.4835
1340,True,0.2455,0.1254,-1.9095,-0.1848,-2.6395,-0.3048,0.0107,-1.4975,-0.4883,-0.1215,2.0172,-0.0021,-2.9979,0.6222,-0.3422,1.9907,-0.0475,-0.4322,16.704,6.6643,-0.0708,-0.0929,1.6484,1.8829,,2.0923,-0.3444
1341,False,0.4059,1.5233,-9.7011,0.0239,0.5175,-1.3877,0.0288,-3.1524,0.0188,0.5963,0.0555,-0.0027,0.4493,0.0673,-0.0475,0.7057,0.824,-2.1831,2.0919,-1.1053,0.3123,-0.4802,0.5908,9.2827,-0.0099,2.9318,2.5678
1342,False,0.4708,3.0317,-2.1483,0.2675,0.946,1.6346,0.0256,5.6735,-1.2335,0.3362,1.1908,-0.018,0.5869,0.1357,0.0131,0.5099,0.632,-2.21,-3.3959,-4.7295,-0.1799,0.0661,-2.3309,1.8313,-0.1573,4.4257,0.9769
1343,False,0.073,-2.9036,-1.6335,0.3192,1.0813,1.5921,0.0258,-0.1435,-0.9248,0.2782,1.8174,-0.0173,-0.2854,0.0739,-0.0492,0.9234,0.3993,0.1229,-3.7265,-6.743,-0.1175,0.0183,1.6037,1.179,-0.2129,2.1143,7.1801
1344,False,0.3799,6.7867,-8.2911,0.0877,2.051,-0.2553,0.0133,0.3078,0.7552,,0.1372,0.0002,0.8269,0.4796,-0.2058,3.2963,0.0485,0.1357,-8.8176,-5.9613,0.2614,-0.075,1.3691,8.2153,0.0044,-0.2106,5.3825
1345,True,0.3946,-0.6506,-9.3895,-0.0581,-0.3995,-0.595,0.0064,1.2104,0.1114,-0.447,-1.0889,0.0117,-0.0312,,-0.0206,4.4484,-0.7529,0.1236,-6.7018,4.8877,0.2735,-0.0002,-0.023,9.4951,-0.0394,4.3379,0.6773
1346,False,0.1706,-2.0557,-1.8307,0.3382,0.0966,0.3252,0.0271,6.7266,-0.4133,,2.4532,-0.0202,-1.3021,,0.1562,0.3683,0.0005,1.5448,-3.1976,-0.2999,0.1656,0.1394,-0.5949,1.1841,0.0292,-0.1113,0.7929
1347,False,0.2832,3.2026,-8.8157,-0.1561,0.3371,0.7357,0.0236,1.8122,0.2569,0.2782,-0.5076,0.0028,-0.8771,0.3612,0.0282,2.2222,-0.0032,0.3612,1.2323,-4.6348,0.0138,-0.2041,-0.4235,9.0703,-0.1947,,4.8864
1348,False,0.2276,-1.4039,-1.4128,-0.0495,0.6002,0.3818,0.0141,4.3196,-0.1972,0.094,1.218,-0.0034,-0.5699,0.4038,0.0922,1.5972,-0.1694,0.0185,20.4727,0.7187,0.2125,-0.1513,2.6355,1.1841,0.0773,2.1724,5.7907
1349,True,0.022,0.2279,-5.9682,-0.2373,0.2545,-0.7012,0.0049,-4.9075,-0.1179,0.039,-0.6348,0.0109,-0.4028,0.6382,0.2572,2.7529,-0.7085,0.3989,3.4142,0.0791,0.0867,0.2521,-0.6943,6.3501,0.129,4.9807,2.6165
1350,True,0.224,2.9434,-9.9223,-0.5675,-0.6551,-1.6284,0.0039,-4.5565,0.4818,-0.5019,-1.0889,0.0136,-1.2995,0.6262,0.3481,3.0222,-1.2846,-0.8402,6.2573,-1.5317,-0.2641,0.0943,-0.0399,10.1951,0.2215,1.6785,2.3717
1351,False,0.3393,1.569,-7.2114,-0.2081,0.0966,1.8186,0.0221,1.9125,-0.55,0.3303,0.5187,-0.0072,2.1026,0.1739,0.0434,1.4497,0.2959,-1.1343,-5.3795,-0.8447,-0.2964,-0.2067,1.1223,7.3125,0.0679,,1.3983
1352,True,0.0466,5.0834,-6.4483,0.0088,0.6228,0.0279,0.0064,-0.0432,0.8082,-0.1884,-0.5984,-0.0015,-0.5108,0.4303,0.0417,4.6106,-0.2137,-2.798,-10.735,0.0554,0.0086,-0.1736,-2.1372,6.2138,0.1331,3.3665,3.5491
1353,True,0.2975,4.9013,-3.6997,0.1121,-1.2414,-0.6021,0.0082,0.7591,0.473,-0.1601,0.1372,0.0155,1.296,0.507,0.1191,3.645,-0.5091,0.0253,-5.6439,8.0382,-0.036,0.0283,0.3864,3.5957,0.1732,4.6149,1.0104
1354,True,0.3468,2.3533,-4.6389,-0.0666,0.7506,-1.3736,0.0094,1.9627,0.0144,-0.2969,1.8992,0.0049,2.1858,0.6231,0.0602,2.7197,0.5618,-1.5646,16.6378,6.8301,0.0864,0.1963,-2.4299,4.2411,0.0754,,0.0077
1355,False,0.2885,1.7687,-10.6675,-0.1596,-0.2717,0.219,0.0116,4.7207,0.3981,-0.2404,-0.5621,0.015,-2.8079,0.4782,-0.1284,4.4955,-0.5165,-1.852,-13.5781,-2.0528,0.0748,0.1142,-3.9554,10.9005,-0.0502,0.8157,-2.9621
1356,True,0.3244,-1.341,-9.9895,-0.3164,0.4198,-0.1562,0.0163,-4.3559,0.7508,-0.4559,-2.1333,0.0113,-0.0524,0.3012,0.5198,3.9441,-0.2358,-0.9706,-8.6854,0.7424,-0.1972,0.1494,2.5009,10.4974,-0.2805,-1.3271,-2.4098
1357,False,0.3333,0.9029,-2.8837,-0.2319,-0.7678,0.1977,0.0216,3.3668,-0.6691,0.0137,0.9183,-0.0046,-3.6577,0.5142,0.2353,2.1759,0.3624,1.1401,9.5632,3.9639,0.3826,-0.1159,1.0081,2.6052,0.4212,2.9924,5.4416
1358,False,0.3408,2.8036,-7.1649,0.2002,0.1793,0.0066,0.02,-5.8603,-0.4354,0.3124,0.882,-0.0038,-1.3835,0.2598,-0.5947,0.4297,0.1371,1.7707,4.1415,0.1265,0.2431,-0.1093,-0.5622,7.0314,-0.0219,1.3833,-3.9511
1359,False,0.3874,-1.1694,-3.6803,-0.0011,0.2469,-2.3999,0.0024,-1.7984,0.3672,0.0003,1.1817,-0.0012,-0.5826,0.5681,-0.2816,0.8483,0.1298,-4.1541,3.5465,6.9486,-0.216,-0.0604,4.6474,3.0118,0.1219,2.657,0.8028
1360,False,0.4489,-0.3203,-5.498,0.2034,1.5022,1.217,0.0262,,-0.5897,0.4803,-0.1807,-0.0108,-2.5079,,-0.0257,2.0648,1.5552,,-1.8752,-3.3319,0.1383,-0.048,3.2147,5.3866,,3.9529,-1.9639
1361,False,0.1587,3.9745,-2.4372,-0.0044,-0.5498,1.0754,0.0243,8.3314,-0.3472,0.2708,1.3088,-0.0054,-0.9206,0.2664,-0.0913,0.7958,0.0891,3.5349,2.4886,0.4581,-0.3751,-0.0028,1.3,1.9861,-0.2613,5.2143,-0.6614
1362,False,0.3498,4.0493,-11.4998,0.1674,-0.6701,0.0703,0.0033,1.5113,0.4157,-0.0219,-1.2887,0.0104,-1.172,0.3061,0.0181,4.476,0.1298,-0.6358,-4.5199,-4.2084,0.0438,0.1167,0.2763,11.4716,-0.1182,7.1852,-4.2647
1363,False,0.3226,1.9852,-3.0246,0.2447,-0.5047,0.9056,0.0168,7.6794,0.2084,0.0003,-0.8527,-0.0016,-0.0903,0.2466,-0.2024,2.8667,-0.2063,-0.9314,-19.0659,-1.7685,0.088,0.1696,-1.3763,3.1962,-0.218,-0.1199,3.0015
1364,False,0.455,1.486,-9.888,-0.0734,0.0365,0.219,0.0179,2.5143,0.5524,0.3035,-0.8164,0.0035,0.331,0.5738,-0.088,2.3217,-0.0475,-0.4993,-8.9498,-7.6668,-0.0633,-0.0613,-0.6969,10.2119,0.2234,1.7969,-2.641
1365,True,0.05,1.1081,-6.1324,-0.1167,-1.2188,-0.9772,0.0095,8.3815,-0.162,-0.3905,0.5368,-0.0057,-2.5892,,-0.1183,2.1389,0.2812,-5.3795,13.2658,6.5222,0.023,-0.0519,-0.9598,5.9413,0.1872,6.0,-0.2862
1366,False,0.4591,2.3616,-1.3721,0.1742,0.9234,1.5072,0.0216,4.9213,-0.4133,0.0895,0.1554,-0.0042,-2.0215,0.2697,-0.0492,0.6381,0.4658,-1.7183,9.9599,1.3109,0.0084,0.0538,4.8738,1.4393,0.0481,2.0727,1.1236
1367,False,0.1143,7.5426,-8.0426,-0.4737,1.2091,1.6912,0.0275,4.2193,-0.0958,0.1415,1.109,-0.0074,-4.3112,0.0758,0.1141,1.7778,0.488,-4.1506,-17.9419,-1.7685,0.135,0.2882,2.6186,7.967,-0.0141,1.3703,-2.96
1368,False,0.1925,-2.0109,-5.031,-0.2487,0.1417,1.5426,0.0209,-2.9518,-1.2247,0.5665,0.4642,-0.002,-0.5373,0.0587,-0.1452,1.7778,1.149,-0.5961,7.183,0.6476,-0.0534,-0.164,3.2721,4.7847,0.0477,2.3512,0.3251
1369,False,0.2599,0.848,-1.4897,0.017,-0.0612,1.6134,0.023,1.6618,-1.0704,0.2634,0.2371,-0.0143,0.1615,0.1322,0.0467,,0.4067,3.4887,-9.3465,-1.6501,-0.1381,0.2222,-0.4276,1.1331,-0.0841,5.2844,1.3198
1370,False,0.0442,1.5967,-11.5003,-0.7989,0.3221,-1.3099,0.0015,-0.4444,1.2491,-0.2909,-1.3886,0.0139,-0.0257,0.5828,0.4743,4.7356,-1.2145,-0.8545,-15.6277,1.1924,0.3079,0.0415,3.1892,11.6147,-0.0587,6.7339,-2.2862
1371,False,0.45,5.1318,-2.5059,0.4288,1.5473,1.2736,0.0244,2.5644,-0.0429,0.3436,1.6721,-0.0172,-1.4178,0.1205,-0.3085,0.0063,0.813,-6.7119,5.0011,-4.3742,0.1037,0.1362,1.6765,2.0377,-0.1465,0.1057,0.805
1372,False,0.4456,-0.4576,-1.7721,0.1697,1.0813,-0.4251,0.024,7.3284,-0.3516,0.4566,1.5813,-0.0143,-0.6427,0.157,-0.1216,0.9009,1.1527,-0.8474,2.8192,-1.0105,-0.0074,0.3066,2.0289,1.3168,-0.2979,4.1003,0.5386
1373,False,0.3559,2.3848,-7.4593,0.0646,1.3294,-0.1066,0.0208,4.0688,0.3584,0.253,-0.0717,-0.0036,0.4935,0.0562,-0.3085,2.7446,-0.029,-0.7391,-10.0077,-4.4926,-0.1738,0.0611,-0.5268,7.5833,-0.1817,0.4762,0.6689
1374,False,0.463,0.3875,-2.8911,-0.0077,1.4647,0.7781,0.0285,3.7178,-0.7396,0.4893,0.9455,-0.0154,1.291,0.1532,-0.0829,1.8519,0.7132,-1.896,-4.1893,-1.0816,-0.1811,-0.4457,1.4879,2.8115,0.0743,4.4784,-3.5035
1375,False,0.1429,-1.1597,-6.5391,-0.3636,-0.7528,0.6932,0.0019,,0.9934,-0.392,-1.1252,0.0038,0.7902,0.2135,0.2151,3.9502,-0.7196,-2.2868,-7.8919,-5.1322,0.0989,0.088,-2.082,6.7862,-0.0722,3.7185,-1.5722
1376,False,0.0808,1.0437,-6.022,0.2008,-0.858,0.4172,0.0113,3.3166,0.2702,0.3912,-0.5349,-0.0073,-0.6835,0.1725,-0.0374,3.7127,-0.4611,1.9987,-12.4541,0.3634,0.0005,0.2149,-1.7585,6.1048,-0.0958,3.9241,3.104
1377,True,0.054,4.2019,-11.9188,-0.3704,-0.5649,-2.9378,0.0037,4.0187,1.4784,-0.3623,0.228,0.009,-1.4447,0.4137,0.2908,4.3981,-0.631,1.404,-11.7929,-0.0867,0.011,0.0165,-0.5381,11.6788,0.0316,3.9908,1.7672
1378,False,0.4218,0.3233,-6.1042,0.1991,-1.0084,-0.2765,0.0046,-3.2025,-0.5809,0.0405,1.1363,0.0034,-1.8912,,-0.0425,2.0833,0.3033,0.629,0.9679,1.3346,-0.1773,0.1318,0.4798,5.9413,0.0311,3.0296,4.2636
1379,False,0.4547,0.2724,-7.3888,0.1827,0.5777,0.1199,0.0188,1.4612,0.0365,,1.3452,-0.0171,1.1453,0.0717,0.1949,1.8981,0.5692,-5.7745,-9.8755,1.4293,0.0739,0.1728,1.4991,6.8407,0.0021,0.9392,2.6542
1380,False,0.4036,3.3022,-9.649,-0.1867,1.164,0.5163,0.0185,1.3107,0.5039,0.0538,-0.989,-0.0025,2.4374,0.1937,0.2807,1.4497,-0.0143,0.4879,-3.462,-1.4132,-0.0997,0.1068,-0.0786,9.8562,-0.004,0.5163,-1.5228
1381,False,0.3784,0.8975,-4.3633,0.402,0.7506,2.5123,0.0243,-5.76,-0.0076,0.2143,-1.7519,-0.0026,-0.6755,0.0784,-0.2664,1.9259,0.6505,2.2059,-3.1314,3.3243,0.2528,0.1626,2.2932,4.9051,-0.0191,,-0.0238
1382,True,0.0999,-1.315,-10.397,-0.3494,0.2018,-0.9277,0.0066,-6.763,0.9581,-0.1111,-2.3331,0.024,-2.0184,0.6282,0.1292,3.7127,-1.0335,-2.5251,-0.6851,1.1688,0.0553,-0.0411,1.5335,10.7494,0.1124,3.3149,4.3766
1383,True,0.0514,0.0466,-11.4617,-0.2186,-0.1289,-0.326,0.002,-5.0078,0.6759,-0.3905,-1.2342,0.0203,-1.0086,0.2929,0.0501,4.7437,-0.8193,-0.9294,-8.487,-3.4741,-0.0298,-0.1266,1.5361,11.6443,-0.1368,1.2943,1.5685
1384,False,0.455,1.8274,-1.3167,-0.0477,-0.2868,1.2453,0.0241,-9.0196,-0.797,0.0509,0.2371,-0.0113,-0.5306,0.3012,-0.2226,0.4926,0.909,3.1653,2.2902,-0.7026,-0.0703,0.0088,2.8904,1.4444,0.2556,4.8165,4.5841
1385,False,0.4482,1.0805,-2.7626,0.1732,0.3822,0.4101,0.0235,1.8122,-0.1752,0.2099,1.8083,-0.0111,1.629,0.1462,-0.1284,0.8333,1.0419,-3.0621,1.1662,1.453,-0.1703,0.1135,0.3604,2.1925,-0.0254,0.4922,4.8318
1386,False,0.146,2.4271,-4.2923,-0.0278,0.7881,0.7923,0.0189,5.5231,-1.0395,0.308,1.7993,-0.0159,-0.1048,0.0971,0.0636,0.6006,0.2922,-0.9833,12.1418,-4.6348,-0.3936,-0.0584,0.6793,4.026,-0.0206,3.6028,-4.2097
1387,True,0.1413,2.6399,-4.878,0.0052,-0.9708,-1.1612,0.009,-6.763,-0.4706,,-0.3986,-0.0007,1.8798,0.6365,-0.0812,3.1704,-0.487,0.3113,17.6957,9.4595,-0.0913,-0.1829,-1.688,4.6644,-0.0007,-0.2442,-2.7275
1388,True,0.2455,3.307,-9.5581,-0.1641,-1.3541,-1.7204,0.0055,-2.6007,0.0717,-0.1438,-0.9526,0.0036,-1.2142,0.6334,-0.0459,3.523,-0.3651,-1.2628,-1.6107,1.3346,0.072,-0.0174,-1.7682,9.6438,-0.2038,2.2415,-0.3018
1389,False,0.0663,3.666,-3.5921,0.1078,1.1715,1.5709,0.0244,2.8653,0.0276,0.3392,2.0263,-0.021,-2.3575,0.1584,-0.2344,1.0511,0.7723,-1.2067,8.1086,-1.4843,-0.0864,0.0259,4.0991,3.0426,0.1749,-2.2658,2.4116
1390,False,0.4515,5.2952,-9.3798,-0.1047,1.2993,0.2827,0.0222,,-1.2379,0.4224,-0.1897,-0.0124,-1.7736,0.131,-0.0661,1.0961,0.0411,-0.0739,7.778,-4.8716,-0.0442,-0.003,1.1223,9.4739,-0.212,3.0632,3.6269
1391,False,0.1413,-0.0716,-11.837,-0.2568,-2.1434,-0.4464,0.008,-3.353,0.1026,-0.3801,-1.6701,0.0157,-2.0955,0.3716,-0.0189,4.5019,-0.4168,-3.7798,-15.2971,0.0791,-0.041,-0.1496,-0.6368,12.2704,0.0819,2.5791,2.7158
1392,False,0.1365,0.5373,-11.6981,-0.4293,-0.64,-0.4464,0.0152,4.821,0.9052,-0.4707,-3.9679,0.0158,-0.1702,0.4087,0.0922,4.9448,-1.4028,-1.2413,-6.9663,-5.4875,-0.2791,0.1094,1.8449,12.0683,-0.0809,3.6508,7.8055
1393,False,0.0651,-0.886,-4.5853,0.0931,1.179,-1.5647,0.0148,-2.1494,-0.087,-0.0636,1.6994,-0.0013,-1.5299,0.4402,-0.125,0.4658,0.4695,-1.1398,-4.6522,2.59,-0.1871,-0.1,-0.8923,4.1797,,2.0441,1.3897
1394,True,0.2083,1.5772,-11.3768,-0.3754,-0.174,-0.1986,0.0118,8.2311,0.7376,-0.2909,-3.205,0.02,-1.5555,0.363,0.2572,4.6334,-0.6901,,-18.5369,2.0215,-0.1102,0.1585,-0.0816,11.8267,0.3561,4.785,2.3668
1395,False,0.3739,1.8101,-8.5032,-0.2504,0.2845,0.2685,0.0062,-0.4946,1.1565,0.1281,-1.1979,-0.0081,-1.5852,0.1598,0.2925,4.3858,-0.4316,-2.2801,-11.859,-0.7973,-0.0993,-0.2753,2.3131,8.7516,0.0571,2.6006,-4.8442
1396,True,0.1766,5.6938,-10.3053,0.1663,0.5777,-0.3473,0.0094,-8.9193,-0.1311,-0.1527,0.2099,0.0077,1.9428,0.5726,0.0568,1.5365,-0.8673,-3.0667,10.1583,3.1585,0.1323,-0.2086,-2.2104,10.2119,-0.2293,,1.8723
1397,False,0.1984,1.2714,-6.2471,-0.0284,1.1189,0.7003,0.0127,-8.8691,-0.8455,0.0212,2.544,-0.0058,0.9952,0.3872,0.0905,1.8241,0.403,-2.1311,7.6458,-2.1239,-0.1113,-0.0743,2.9034,5.6574,-0.2467,2.3956,-0.9375
1398,False,0.2545,3.6589,-1.0951,0.1884,0.2996,1.3798,0.0276,13.9478,-0.3692,0.3228,0.4369,-0.0115,-1.0274,0.0671,-0.0156,0.6306,1.1859,,-12.4541,-3.1424,-0.2192,-0.1901,1.6367,1.0412,-0.0272,3.799,-0.7404
1399,True,0.1302,0.5654,-11.7848,-0.3622,-1.294,-0.595,0.0066,-12.7305,1.2094,-0.3221,-1.0707,0.0139,0.6292,,0.4306,3.0444,-0.45,-1.6628,-13.0491,-1.1053,0.0961,-0.0088,0.6616,11.5052,,2.7829,2.1384
1400,True,0.2419,4.3584,-7.5507,0.085,-0.7453,0.2402,0.0047,,-0.0341,-0.0873,0.3552,0.0071,0.7746,0.2631,0.1141,2.6119,-0.0734,2.0219,-4.5199,2.4953,-0.1034,-0.1929,0.0054,7.4479,0.1932,,1.5233
1401,False,0.11,4.5552,-10.8586,-0.4704,-0.4221,0.1907,0.011,-19.049,0.4025,-0.1275,-2.0062,-0.0017,-0.0065,0.4634,0.2656,2.7529,-1.0668,-0.445,-10.2722,2.0452,0.1106,-0.02,-2.6618,10.8333,0.3437,2.1469,-1.3057
1402,True,0.4082,2.016,-7.4102,0.1314,-1.091,-0.779,0.0033,1.4612,0.3275,,0.6912,-0.006,-0.1974,0.4054,0.1427,3.8008,-0.4168,-2.1965,13.0013,3.9165,-0.0988,-0.2198,1.0551,7.2899,-0.371,-1.5901,1.0932
1403,False,0.4467,-0.2725,-3.8312,0.0845,0.2018,0.1977,0.0282,3.4671,-1.4672,0.406,2.1807,-0.0018,1.1303,0.2797,-0.1065,1.6759,0.451,2.8688,-8.7515,0.1265,-0.1926,0.0973,-1.2056,3.0426,-0.2065,1.4616,-0.6924
1404,False,0.4556,-0.9346,-1.0726,0.2754,-0.6776,0.7286,0.0201,0.9096,-0.5324,0.3273,-0.5076,-0.0069,-0.7337,0.4534,-0.2445,0.4643,0.392,5.8286,3.4804,-1.7212,0.0288,-0.1523,0.9978,1.3219,-0.042,-0.3509,0.2649
1405,False,0.0876,3.8605,-10.2786,-0.4125,-1.3241,-0.4959,0.004,2.8152,0.8434,-0.1408,-1.5521,0.0139,-0.2196,0.3526,0.2387,3.9073,-0.86,-2.3501,-4.5199,-4.5637,-0.313,-0.0774,-2.1192,10.531,0.1411,-0.2816,6.0966
1406,False,0.3619,1.3001,-1.2348,0.1526,0.9986,-0.3685,0.0264,5.5231,0.2217,-0.0814,-0.3078,-0.0027,0.8793,0.0854,-0.2546,0.6907,0.9237,-0.9888,5.8606,-5.1085,-0.3011,0.3705,6.5757,1.0718,-0.2011,2.0504,3.3955
1407,False,0.2975,-0.0564,-11.1787,-0.2798,0.4875,-0.1562,0.0028,-1.8987,0.5348,-0.5658,-2.3604,-0.0017,3.2792,0.3612,0.1057,4.7842,-0.8969,-0.8294,-12.983,-1.0105,0.0073,-0.198,0.6024,11.5556,,-1.6445,-4.4636
1408,True,0.0487,-0.3165,-12.9688,-0.9135,-1.0159,-1.3453,0.0014,5.8741,1.1874,-0.1795,-0.3623,0.0176,1.7293,0.5625,0.5417,,-1.3068,-1.675,-9.5449,1.1214,0.0206,0.1202,0.9572,12.6105,0.2115,2.0901,2.5866
1409,False,0.2957,-0.2024,-2.3704,-0.283,1.8104,0.9976,0.0212,-2.9016,-1.3746,0.1906,1.2907,-0.0041,-2.1192,0.0749,0.3565,0.6532,0.3735,-1.686,6.059,2.4242,-0.3937,0.0579,0.1847,2.3214,,1.5729,3.4471
1410,True,0.3483,0.2512,-8.7161,-0.2543,-0.8355,-2.9661,0.0087,-12.9812,0.4466,,1.3633,0.0159,-0.8939,0.4203,-0.13,3.9073,0.1741,,0.0422,2.8269,-0.0738,0.0137,1.1606,8.0347,0.1537,0.1457,-1.558
1411,False,0.0447,-0.9374,-2.2978,-0.4159,-0.5874,-1.232,0.008,4.2694,-0.4795,0.0776,1.4814,-0.0013,-2.7461,0.6228,0.3127,1.5885,0.1741,-3.1934,9.6293,1.5951,-0.1461,0.2832,-2.2813,2.0893,0.2131,3.1462,2.3212
1412,False,0.2348,1.4323,-8.7383,-0.1025,1.164,0.0774,0.0136,,0.1908,0.0271,-1.4431,0.0018,2.5516,0.427,0.1343,3.5569,-0.2506,-1.2023,-4.8505,-7.3115,-0.0523,0.467,1.449,8.7941,0.1606,3.7835,4.4129
1413,False,0.2024,5.9794,-6.3537,-0.3027,0.4349,-0.6162,0.0224,4.4199,-0.6867,0.0226,0.7639,-0.0065,-1.6885,0.2305,0.1679,3.3333,0.1002,-0.8395,-5.3795,-1.8159,0.1229,-0.0287,2.6522,6.3774,0.1929,3.1298,-3.6463
